duration,num_updates,action_loss,eval_avg_reward,eval_avg_ep_len,eval_d4rl_score
0:13:56,50,nan,0.17041413747178674,4.0
0:27:33,100,nan,6.294804167912726,4.0
0:41:06,150,nan,3.4949012376513715,4.0
0:54:38,200,nan,7.687282133958183,4.0
1:08:11,250,nan,7.9891528549285,4.0
1:21:44,300,nan,-0.05458033123270702,4.0
1:35:15,350,nan,0.3617289163981813,4.0
1:48:47,400,nan,2.356111766703772,4.0
2:02:19,450,nan,6.247723027588802,4.0
2:15:51,500,nan,2.7871804427786446,4.0
2:29:25,550,nan,0.14447872695053549,4.0
2:42:57,600,nan,8.267710569284368,4.0
2:56:30,650,nan,2.787180028603151,4.0
3:10:01,700,nan,-0.3774031549626514,4.0
3:23:33,750,nan,2.7871799768312124,4.0
3:37:04,800,nan,1.068724412324504,4.0
3:50:35,850,nan,2.7871797179715285,4.0
4:04:06,900,nan,1.3045389051558682,4.0
4:17:37,950,nan,2.78718033923477,4.0
4:31:08,1000,nan,6.21511825264526,4.0
