duration,num_updates,action_loss,eval_avg_reward,eval_avg_ep_len,eval_d4rl_score
0:14:11,50,nan,2.805852354132681,4.0
0:28:11,100,nan,3.338067086248926,4.0
0:42:14,150,nan,3.2565192450520124,4.0
0:56:00,200,nan,3.633396604226115,4.0
1:09:40,250,nan,2.502691657702984,4.0
1:23:20,300,nan,2.109243965399015,4.0
1:37:00,350,nan,1.9417963081249692,4.0
1:50:39,400,nan,2.6731126549563764,4.0
2:04:19,450,nan,1.8497289271214572,4.0
2:17:59,500,nan,3.26241925260981,4.0
2:31:38,550,nan,3.962841809345845,4.0
2:45:18,600,nan,3.415973729483798,4.0
2:58:57,650,nan,0.26857339283029624,4.0
3:12:37,700,nan,2.688980934739393,4.0
3:26:16,750,nan,2.447772479144945,4.0
3:39:54,800,nan,2.700695940335023,4.0
3:53:33,850,nan,3.38310005110133,4.0
4:07:13,900,nan,4.136985441817617,4.0
4:20:51,950,nan,3.3814639284735533,4.0
4:34:31,1000,nan,3.676700852342054,4.0
